1 continue number,2 area code,3 idertifier,4 latitude,5 longitude,6 airport:,7 ICAO code 2:,8 ICAO code 2:,9 name
0,USA,WOVEP,N38463940,W099213730,KHYS,K3,K3,  
0,USA,YESUD,N38514889,W099141594,KHYS,K3,K3,  
0,USA,YURWU,N38450430,W099145003,KHYS,K3,K3,  
0,USA,AKTUF,N33545375,W079032811,KHYW,K7,K7,  
0,USA,AWPUN,N33363070,W079164784,KHYW,K7,K7,  
0,USA,FAWMU,N33401538,W079142080,KHYW,K7,K7,  
0,USA,IVETE,N33451919,W079103554,KHYW,K7,K7,  
0,USA,JIDUV,N33480234,W079083435,KHYW,K7,K7,  
0,USA,LIZEP,N34042128,W079061949,KHYW,K7,K7,  
0,USA,MARFE,N34003915,W078591025,KHYW,K7,K7,  
0,USA,ONOBE,N33514318,W079055008,KHYW,K7,K7,  
0,USA,CULAK,N43260012,W084072354,KHYX,K5,K5,  
0,USA,EHEMU,N43260222,W083442793,KHYX,K5,K5,  
0,USA,HAZEN,N43281087,W083562931,KHYX,K5,K5,  
0,USA,IVODY,N43260168,W083345156,KHYX,K5,K5,  
0,USA,KURYE,N43260150,W083590123,KHYX,K5,K5,  
0,USA,MANBP,N43261216,W083521003,KHYX,K5,K5,  
0,USA,SATEE,N43260220,W083490747,KHYX,K5,K5,  
0,USA,SEGOY,N43200006,W084072130,KHYX,K5,K5,  
0,USA,XADDY,N43200162,W083345173,KHYX,K5,K5,  
0,USA,CAKEK,N36211115,W088304125,KHZD,K7,K7,  
0,USA,FAMPA,N36164866,W088244392,KHZD,K7,K7,  
0,USA,HEHKY,N36184741,W088170431,KHZD,K7,K7,  
0,USA,HEIDI,N36105479,W088261876,KHZD,K7,K7,  
0,USA,JEVBO,N36030329,W088282476,KHZD,K7,K7,  
0,USA,JOEEY,N35594789,W088291686,KHZD,K7,K7,  
0,USA,WARAV,N35535418,W088305098,KHZD,K7,K7,  
0,USA,WETKI,N36075140,W088270782,KHZD,K7,K7,  
0,USA,ZAVDU,N35515454,W088382784,KHZD,K7,K7,  
0,USA,ZOBMO,N35493168,W088245570,KHZD,K7,K7,  
0,USA,EHZEJ,N47222110,W101383677,KHZE,K3,K3,  
0,USA,EJRIQ,N47123088,W101311037,KHZE,K3,K3,  
0,USA,HULMA,N47204699,W101372539,KHZE,K3,K3,  
0,USA,IJGIJ,N47274641,W101424412,KHZE,K3,K3,  
0,USA,IJKUV,N47070543,W101270551,KHZE,K3,K3,  
0,USA,JELMU,N47142185,W101323407,KHZE,K3,K3,  
0,USA,KIJCU,N47300384,W101361101,KHZE,K3,K3,  
0,USA,KOJSY,N47092203,W101203432,KHZE,K3,K3,  
0,USA,OGSIQ,N47252861,W101491666,KHZE,K3,K3,  
0,USA,OGVIQ,N47044846,W101333614,KHZE,K3,K3,  
0,USA,ECEDI,N41000818,W076170552,KHZL,K6,K6,  
0,USA,EUMIG,N40590004,W075555608,KHZL,K6,K6,  
0,USA,HOGUL,N40593881,W076075014,KHZL,K6,K6,  
0,USA,IWTOJ,N40592682,W076040679,KHZL,K6,K6,  
0,USA,JOVKU,N40584649,W075515198,KHZL,K6,K6,  
0,USA,WAGDU,N40584925,W075524152,KHZL,K6,K6,  
0,USA,WEISS,N40581815,W075433248,KHZL,K6,K6,  
0,USA,YOLBU,N40581409,W075421788,KHZL,K6,K6,  
0,USA,CEBGA,N30362139,W091291841,KHZR,K4,K4,  
0,USA,CIDLA,N30483395,W091281456,KHZR,K4,K4,  
0,USA,FENPU,N30544574,W091274204,KHZR,K4,K4,  
0,USA,HAZER,N30375554,W091291017,KHZR,K4,K4,  
0,USA,OVBAE,N30302841,W091294909,KHZR,K4,K4,  
0,USA,RONDA,N30314949,W091294194,KHZR,K4,K4,  
0,USA,ZOLOD,N30462213,W091282607,KHZR,K4,K4,  
0,USA,JOSAR,N46415602,W093355016,KHZX,K3,K3,  
0,USA,KETEY,N46313813,W093022970,KHZX,K3,K3,  
0,USA,LAYLI,N46381429,W093195639,KHZX,K3,K3,  
0,USA,PICIK,N46350950,W093161171,KHZX,K3,K3,  
0,USA,SUKCO,N46411252,W093233365,KHZX,K3,K3,  
0,USA,UCOVA,N46493955,W093222943,KHZX,K3,K3,  
0,USA,WEDUL,N46454796,W093291047,KHZX,K3,K3,  
0,USA,WIBIL,N46251340,W093133570,KHZX,K3,K3,  
0,USA,WOXER,N46330233,W093133744,KHZX,K3,K3,  
0,USA,ZUDED,N46282590,W093080303,KHZX,K3,K3,  
0,USA,ARETT,N41484238,W080350140,KHZY,K5,K5,  
0,USA,CAWKE,N41470514,W080390173,KHZY,K5,K5,  
0,USA,CUNYE,N41474922,W080340822,KHZY,K5,K5,  
0,USA,DIGAW,N41453633,W080484851,KHZY,K5,K5,  
0,USA,GEYQI,N41405694,W080252988,KHZY,K5,K6,  
0,USA,GIYEK,N41471758,W080393190,KHZY,K5,K5,  
0,USA,KOCEQ,N41364588,W080531305,KHZY,K5,K5,  
0,USA,MACEN,N41461522,W080443230,KHZY,K5,K5,  
0,USA,NOJWE,N41443639,W080552125,KHZY,K5,K5,  
0,USA,ONILE,N41484795,W080273483,KHZY,K5,K6,  
0,USA,PUYKU,N41522686,W080572996,KHZY,K5,K5,  
0,USA,RAQEF,N41563892,W080294029,KHZY,K5,K6,  
0,USA,ALLJO,N38573448,W077324536,KIAD,K6,K6,  
0,USA,ANNGE,N39021039,W077112183,KIAD,K6,K6,  
0,USA,ARKAY,N39084896,W077272432,KIAD,K6,K6,  
0,USA,ASPER,N39083089,W077180089,KIAD,K6,K6,  
0,USA,BARIN,N38351092,W077215009,KIAD,K6,K6,  
0,USA,BASYL,N39250199,W077310741,KIAD,K6,K6,  
0,USA,BAUGH,N38564803,W076530714,KIAD,K6,K6,  
0,USA,BBILL,N38160342,W078040776,KIAD,K6,K6,  
0,USA,BEEZY,N39142581,W077281381,KIAD,K6,K6,  
0,USA,BELMA,N38581939,W077350804,KIAD,K6,K6,  
0,USA,BETEE,N38211761,W077574470,KIAD,K6,K6,  
0,USA,BGBRO,N39113449,W077175059,KIAD,K6,K6,  
0,USA,BIGGZ,N38484504,W077283624,KIAD,K6,K6,  
0,USA,BLITZ,N39104067,W077102628,KIAD,K6,K6,  
0,USA,BLUES,N38474511,W077542708,KIAD,K6,K6,  
0,USA,BNTLY,N38031499,W077360516,KIAD,K6,K6,  
0,USA,BOPAC,N38531786,W077273787,KIAD,K6,K6,  
0,USA,BOYDS,N39123101,W077272108,KIAD,K6,K6,  
0,USA,CARRY,N38482401,W077274212,KIAD,K6,K6,  
0,USA,CAVLR,N38142114,W077290090,KIAD,K6,K6,  
0,USA,CCHIP,N37560681,W079064981,KIAD,K6,K6,  
0,USA,CESIL,N39014079,W077455083,KIAD,K6,K6,  
0,USA,CINNA,N38405382,W077284305,KIAD,K6,K6,  
0,USA,CIREP,N39050491,W077272759,KIAD,K6,K6,  
0,USA,CLAYY,N39053833,W077282152,KIAD,K6,K6,  
0,USA,COCAV,N39014214,W077284295,KIAD,K6,K6,  
0,USA,COINZ,N38345291,W077222358,KIAD,K6,K6,  
0,USA,COVUR,N39213266,W077271249,KIAD,K6,K6,  
0,USA,CRAIN,N39264206,W077241546,KIAD,K6,K6,  
0,USA,CRVER,N39183924,W077405579,KIAD,K6,K6,  
0,USA,DADEY,N39135268,W077255459,KIAD,K6,K6,  
0,USA,DEAND,N37482553,W077292890,KIAD,K6,K6,  
0,USA,DECES,N38261145,W077241495,KIAD,K6,K6,  
0,USA,DIMKE,N39183278,W077271578,KIAD,K6,K6,  
0,USA,DOMSE,N39013111,W077260575,KIAD,K6,K6,  
0,USA,ELISN,N38560435,W077344764,KIAD,K6,K6,  
0,USA,ENEDE,N39054038,W077272708,KIAD,K6,K6,  
0,USA,ERACE,N38424385,W077274704,KIAD,K6,K6,  
0,USA,FAZER,N38451811,W077283923,KIAD,K6,K6,  
0,USA,FEMKO,N39015408,W077273037,KIAD,K6,K6,  
0,USA,FUREE,N39001934,W077260684,KIAD,K6,K6,  
0,USA,GRIIM,N39062518,W076592040,KIAD,K6,K6,  
0,USA,HARPP,N39103442,W077554321,KIAD,K6,K6,  
0,USA,HAYGR,N39231832,W077463708,KIAD,K6,K6,  
0,USA,HIMRA,N38531451,W077283234,KIAD,K6,K6,  
0,USA,HOOSR,N39133429,W077272015,KIAD,K6,K6,  
0,USA,IDORE,N39235150,W077340619,KIAD,K6,K6,  
0,USA,IZUMI,N39115258,W077255640,KIAD,K6,K6,  
0,USA,JCOBY,N39081057,W077102080,KIAD,K6,K6,  
0,USA,JETMO,N38580555,W077342527,KIAD,K6,K6,  
0,USA,JOANZ,N38034031,W078185478,KIAD,K6,K6,  
0,USA,JROBB,N37565274,W077343092,KIAD,K6,K6,  
0,USA,JUDGG,N37595167,W078430379,KIAD,K6,K6,  
0,USA,KASDY,N38295717,W077233001,KIAD,K6,K6,  
0,USA,KHOOD,N37525524,W077415157,KIAD,K6,K6,  
0,USA,KIESS,N38424712,W077341029,KIAD,K6,K6,  
0,USA,KNUCK,N39015565,W077473378,KIAD,K6,K6,  
0,USA,KUKSE,N39085086,W077342865,KIAD,K6,K6,  
0,USA,LAUGH,N39094426,W077281795,KIAD,K6,K6,  
0,USA,LITEY,N39213186,W077254763,KIAD,K6,K6,  
0,USA,LOULU,N38534323,W077423979,KIAD,K6,K6,  
0,USA,LUSIE,N38404379,W077274877,KIAD,K6,K6,  
0,USA,MATTC,N39142275,W077343188,KIAD,K6,K6,  
0,USA,MCQUE,N39252930,W077301407,KIAD,K6,K6,  
0,USA,MEEGO,N38093081,W077320656,KIAD,K6,K6,  
0,USA,MIKEJ,N38375745,W077350092,KIAD,K6,K6,  
0,USA,MIXNN,N39151200,W077202400,KIAD,K6,K6,  
0,USA,MORCE,N38515363,W077283350,KIAD,K6,K6,  
0,USA,MOSBY,N38430744,W077262220,KIAD,K6,K6,  
0,USA,MULKY,N39022975,W077282427,KIAD,K6,K6,  
0,USA,OKRAE,N38573255,W077323277,KIAD,K6,K6,  
0,USA,OLIVR,N38531463,W077532202,KIAD,K6,K6,  
0,USA,OOGLE,N39250723,W077232821,KIAD,K6,K6,  
0,USA,OTSUE,N38545163,W077232589,KIAD,K6,K6,  
0,USA,PEEGE,N38581436,W077033239,KIAD,K6,K6,  
0,USA,PEPRR,N38445656,W077274512,KIAD,K6,K6,  
0,USA,PERTE,N39102786,W077163747,KIAD,K6,K6,  
0,USA,PRISM,N39050692,W077402905,KIAD,K6,K6,  
0,USA,PRTZL,N40042017,W077062416,KIAD,K6,K6,  
0,USA,RADGE,N38563238,W077292829,KIAD,K6,K6,  
0,USA,RAZZA,N39141608,W077174494,KIAD,K6,K6,  
0,USA,RAZZZ,N39084910,W078114755,KIAD,K6,K6,  
0,USA,RCHLE,N38534755,W077273743,KIAD,K6,K6,  
0,USA,REXOE,N39213317,W077280754,KIAD,K6,K6,  
0,USA,RIGNZ,N39093227,W077182390,KIAD,K6,K6,  
0,USA,SHNON,N38555919,W078032235,KIAD,K6,K6,  
0,USA,SIYOB,N38511251,W077342290,KIAD,K6,K6,  
0,USA,SKINS,N38501716,W077274048,KIAD,K6,K6,  
0,USA,STAYO,N38463360,W077212520,KIAD,K6,K6,  
0,USA,SUNYJ,N38570495,W077372390,KIAD,K6,K6,  
0,USA,TIICE,N38481365,W077333449,KIAD,K6,K6,  
0,USA,TRING,N39020000,W077205160,KIAD,K6,K6,  
0,USA,TRSSK,N37133841,W077495225,KIAD,K6,K6,  
0,USA,UDIYU,N39004821,W077342845,KIAD,K6,K6,  
0,USA,WASMA,N38581440,W077273356,KIAD,K6,K6,  
0,USA,WAXIN,N38503971,W077261549,KIAD,K6,K6,  
0,USA,WHYUU,N38454918,W077405402,KIAD,K6,K6,  
0,USA,WIGOL,N38274004,W077500043,KIAD,K6,K6,  
0,USA,YYANG,N39183201,W077255037,KIAD,K6,K6,  
0,USA,ZAGIB,N39122836,W077223163,KIAD,K6,K6,  
0,USA,ZEGVA,N39114985,W077210700,KIAD,K6,K6,  
0,USA,ZULKA,N38455746,W077251151,KIAD,K6,K6,  
0,USA,ZUMBR,N38323828,W078581848,KIAD,K6,K6,  
0,USA,APIWO,N43063329,W078484905,KIAG,K6,K6,  
0,USA,CFMCD,N43063264,W078445037,KIAG,K6,K6,  
0,USA,CUVTU,N43063145,W078392416,KIAG,K6,K6,  
0,USA,DIONE,N43062966,W078411169,KIAG,K6,K6,  
0,USA,KATHI,N43063350,W078501821,KIAG,K6,K6,  
0,USA,KIGUW,N43063373,W078515773,KIAG,K6,K6,  
0,USA,UGOCO,N43081733,W079050540,KIAG,K6,CY,  
0,USA,WINUD,N43095949,W079113076,KIAG,K6,CY,  
0,USA,WOTGU,N42571428,W079074331,KIAG,K6,CY,  
0,USA,WURSI,N43070517,W079003424,KIAG,K6,K6,  
0,USA,WUVBI,N43095943,W078502253,KIAG,K6,K6,  
0,USA,YEPNU,N43074455,W078540365,KIAG,K6,K6,  
0,USA,YULUC,N43024569,W079021190,KIAG,K6,CY,  
0,USA,ZEXOD,N43050097,W078583116,KIAG,K6,K6,  
0,USA,ZUKDU,N43063438,W078583878,KIAG,K6,K6,  
0,USA,ZUPUV,N43145245,W078422058,KIAG,K6,K6,  
0,USA,ALVNN,N29180442,W096244205,KIAH,K4,K4,  
0,USA,ARNNE,N30434468,W096330025,KIAH,K4,K4,  
0,USA,BAAKE,N29504868,W095554528,KIAH,K4,K4,  
0,USA,BBQUE,N29310324,W093570904,KIAH,K4,K4,  
0,USA,BEATL,N30324563,W094051822,KIAH,K4,K4,  
0,USA,BEDLM,N29461642,W094514381,KIAH,K4,K4,  
0,USA,BEEEP,N29504739,W095334877,KIAH,K4,K4,  
0,USA,BEPEA,N30052635,W095493293,KIAH,K4,K4,  
0,USA,BFFET,N30135915,W094485084,KIAH,K4,K4,  
0,USA,BGBUK,N30012471,W095543982,KIAH,K4,K4,  
0,USA,BIIGG,N29533244,W095285217,KIAH,K4,K4,  
0,USA,BLUUZ,N30212280,W094384550,KIAH,K4,K4,  
0,USA,BNDTO,N29583829,W095381336,KIAH,K4,K4,  
0,USA,BOPPR,N30060750,W094405892,KIAH,K4,K4,  
0,USA,BOTLL,N29492554,W095080600,KIAH,K4,K4,  
0,USA,BOZZZ,N30003196,W094460133,KIAH,K4,K4,  
0,USA,BRKAT,N30571294,W096232798,KIAH,K4,K4,  
0,USA,BRRNS,N28491914,W096572131,KIAH,K4,K4,  
0,USA,BYSUN,N29584755,W095221685,KIAH,K4,K4,  
0,USA,CARPR,N31042834,W094065483,KIAH,K4,K4,  
0,USA,CASST,N30053325,W095275248,KIAH,K4,K4,  
0,USA,CATTT,N29275939,W096190650,KIAH,K4,K4,  
0,USA,CFBSR,N29560564,W095320840,KIAH,K4,K4,  
0,USA,CFBST,N30025991,W095100870,KIAH,K4,K4,  
0,USA,CHATI,N29532472,W095561007,KIAH,K4,K4,  
0,USA,CHEAP,N29070950,W096401054,KIAH,K4,K4,  
0,USA,CHILT,N29583562,W095455303,KIAH,K4,K4,  
0,USA,CHKEN,N29522743,W095062025,KIAH,K4,K4,  
0,USA,CHKRE,N30435421,W096152649,KIAH,K4,K4,  
0,USA,CHLLY,N30421176,W097025304,KIAH,K4,K4,  
0,USA,CHUBS,N30002577,W095080738,KIAH,K4,K4,  
0,USA,CHVRN,N29163650,W096445797,KIAH,K4,K4,  
0,USA,CITTE,N29363660,W096035326,KIAH,K4,K4,  
0,USA,CLSIK,N30000579,W094373459,KIAH,K4,K4,  
0,USA,CRTMN,N29561335,W095145075,KIAH,K4,K4,  
0,USA,DENTO,N29583863,W094594861,KIAH,K4,K4,  
0,USA,DIESL,N30575217,W098503161,KIAH,K4,K4,  
0,USA,DLAKE,N30582009,W093573012,KIAH,K4,K4,  
0,USA,DOHNN,N29583753,W095363949,KIAH,K4,K4,  
0,USA,DOMNO,N30053328,W095290163,KIAH,K4,K4,  
0,USA,DOOBI,N30240102,W094241989,KIAH,K4,K4,  
0,USA,DOOTL,N30454704,W094131439,KIAH,K4,K4,  
0,USA,DPLAN,N30512710,W096061954,KIAH,K4,K4,  
0,USA,DPLOY,N29593266,W095455304,KIAH,K4,K4,  
0,USA,DRAPH,N29395836,W094392047,KIAH,K4,K4,  
0,USA,DRKAR,N30053438,W095100946,KIAH,K4,K4,  
0,USA,DRLLR,N30212643,W095441917,KIAH,K4,K4,  
0,USA,DUCOZ,N30151109,W095312733,KIAH,K4,K4,  
0,USA,DUDMY,N29480659,W095143925,KIAH,K4,K4,  
0,USA,DUUUK,N29394252,W095573938,KIAH,K4,K4,  
0,USA,DWSUN,N29562008,W095071283,KIAH,K4,K4,  
0,USA,EDEEE,N30033364,W095093466,KIAH,K4,K4,  
0,USA,EELPO,N29593526,W095320875,KIAH,K4,K4,  
0,USA,EGULZ,N30514981,W093544492,KIAH,K4,K4,  
0,USA,EMGEE,N30470071,W093494112,KIAH,K4,K4,  
0,USA,FESTA,N29583930,W095080749,KIAH,K4,K4,  
0,USA,FFOAM,N29554052,W095574100,KIAH,K4,K4,  
0,USA,FFUEL,N30465661,W097020841,KIAH,K4,K4,  
0,USA,FLANL,N29235766,W096300050,KIAH,K4,K4,  
0,USA,FLIBZ,N30002477,W095315872,KIAH,K4,K4,  
0,USA,FLYZA,N29450398,W095041593,KIAH,K4,K4,  
0,USA,GARRR,N29583189,W094455500,KIAH,K4,K4,  
0,USA,GEYGR,N29544207,W094483133,KIAH,K4,K4,  
0,USA,GILCO,N29535666,W095122660,KIAH,K4,K4,  
0,USA,GILLL,N29403029,W094325021,KIAH,K4,K4,  
0,USA,GIRLY,N29290535,W093043840,KIAH,K4,K ,  
0,USA,GMANN,N29324674,W096115688,KIAH,K4,K4,  
0,USA,GOVVV,N30053285,W095221294,KIAH,K4,K4,  
0,USA,GRAAF,N30104534,W095284381,KIAH,K4,K4,  
0,USA,GRAYN,N29463419,W094425906,KIAH,K4,K4,  
0,USA,GRIEG,N29593562,W094594848,KIAH,K4,K4,  
0,USA,GRIZL,N30015907,W094460944,KIAH,K4,K4,  
0,USA,GRUNG,N29583566,W094415896,KIAH,K4,K4,  
0,USA,GRUUV,N30501459,W097563713,KIAH,K4,K4,  
0,USA,GRZIA,N29521289,W095491337,KIAH,K4,K4,  
0,USA,GUMBY,N29562226,W095043809,KIAH,K4,K4,  
0,USA,GUSHR,N30132244,W095502814,KIAH,K4,K4,  
0,USA,HHART,N30122811,W094351984,KIAH,K4,K4,  
0,USA,HHOOG,N29553430,W095345983,KIAH,K4,K4,  
0,USA,HHOPS,N29495412,W094455769,KIAH,K4,K4,  
0,USA,HOOTI,N30064450,W094434735,KIAH,K4,K4,  
0,USA,HOWLN,N29533221,W095275490,KIAH,K4,K4,  
0,USA,HTOWN,N29430843,W096004428,KIAH,K4,K4,  
0,USA,HWKII,N30104964,W095394824,KIAH,K4,K4,  
0,USA,HYWAY,N29583886,W095264623,KIAH,K4,K4,  
0,USA,JACEN,N30002524,W095281304,KIAH,K4,K4,  
0,USA,JAKPO,N30042452,W095245000,KIAH,K4,K4,  
0,USA,JAYLO,N29530708,W095254948,KIAH,K4,K4,  
0,USA,JEBOX,N29442530,W095055035,KIAH,K4,K4,  
0,USA,JELLI,N29593375,W095410003,KIAH,K4,K4,  
0,USA,JEPNI,N29593645,W095124921,KIAH,K4,K4,  
0,USA,JERNY,N30413621,W093454924,KIAH,K4,K4,  
0,USA,JINIP,N29543475,W095184898,KIAH,K4,K4,  
0,USA,JJACK,N30303246,W096160710,KIAH,K4,K4,  
0,USA,JOLTE,N29532726,W095175489,KIAH,K4,K4,  
0,USA,KABBY,N30002219,W095455321,KIAH,K4,K4,  
0,USA,KATYY,N29350870,W097003235,KIAH,K4,K4,  
0,USA,KERNS,N29593630,W095080744,KIAH,K4,K4,  
0,USA,KICKM,N30002327,W095410025,KIAH,K4,K4,  
0,USA,KNGWD,N30073581,W095042699,KIAH,K4,K4,  
0,USA,KONZZ,N29424557,W094432819,KIAH,K4,K4,  
0,USA,KUGLE,N29310287,W093533522,KIAH,K4,K ,  
0,USA,LASSY,N29593114,W095513851,KIAH,K4,K4,  
0,USA,LIMEE,N30022843,W095491273,KIAH,K4,K4,  
0,USA,LINKK,N29314490,W094174603,KIAH,K4,K4,  
0,USA,LUCEP,N29593238,W095470214,KIAH,K4,K4,  
0,USA,MAAKO,N30002069,W095513803,KIAH,K4,K4,  
0,USA,MAANN,N30345312,W096100501,KIAH,K4,K4,  
0,USA,MATON,N29593576,W095275931,KIAH,K4,K4,  
0,USA,MEDIC,N29583671,W095405977,KIAH,K4,K4,  
0,USA,MKAYE,N29593498,W094545507,KIAH,K4,K4,  
0,USA,MMUGS,N29490354,W094590164,KIAH,K4,K4,  
0,USA,MPORT,N30293168,W095521722,KIAH,K4,K4,  
0,USA,MSCOT,N30153643,W095494300,KIAH,K4,K4,  
0,USA,MULLT,N29021360,W093464914,KIAH,K4,K ,  
0,USA,MURFF,N30491097,W094175894,KIAH,K4,K4,  
0,USA,NALIE,N30041940,W095243389,KIAH,K4,K4,  
0,USA,NEEKO,N29593596,W095100929,KIAH,K4,K4,  
0,USA,NEHOW,N28192428,W097260386,KIAH,K4,K4,  
0,USA,NEWLY,N30002442,W094545663,KIAH,K4,K4,  
0,USA,NNCEE,N29370276,W094300735,KIAH,K4,K4,  
0,USA,ODISS,N30025300,W094435192,KIAH,K4,K4,  
0,USA,OILLL,N31001108,W096115714,KIAH,K4,K4,  
0,USA,OWELL,N30002593,W095130877,KIAH,K4,K4,  
0,USA,PHLLY,N29385723,W094472452,KIAH,K4,K4,  
0,USA,PITZZ,N29491924,W095333058,KIAH,K4,K4,  
0,USA,POLLN,N29584121,W095483534,KIAH,K4,K4,  
0,USA,POLND,N29185728,W091140900,KIAH,K4,K4,  
0,USA,PPALE,N29363346,W095003965,KIAH,K4,K4,  
0,USA,PPIPE,N30363580,W096073715,KIAH,K4,K4,  
0,USA,PPUMP,N30421694,W096200160,KIAH,K4,K4,  
0,USA,PPUNK,N30145237,W094380347,KIAH,K4,K4,  
0,USA,PRAYY,N29532933,W095112736,KIAH,K4,K4,  
0,USA,PTROL,N30134804,W095365664,KIAH,K4,K4,  
0,USA,RAIDS,N30002507,W094594835,KIAH,K4,K4,  
0,USA,RDFSH,N29493987,W094425498,KIAH,K4,K4,  
0,USA,REAPR,N29563437,W095182899,KIAH,K4,K4,  
0,USA,REDOC,N29583945,W095131403,KIAH,K4,K4,  
0,USA,REFYN,N31160185,W096213524,KIAH,K4,K4,  
0,USA,REIGN,N29593456,W095363971,KIAH,K4,K4,  
0,USA,RIDLR,N29464923,W095421622,KIAH,K4,K4,  
0,USA,RITAA,N29352929,W095135555,KIAH,K4,K4,  
0,USA,RODKL,N29511544,W095293132,KIAH,K4,K4,  
0,USA,SAKCO,N29593611,W095241061,KIAH,K4,K4,  
0,USA,SAYNO,N29583821,W095320887,KIAH,K4,K4,  
0,USA,SCAMM,N29572280,W095295461,KIAH,K4,K4,  
0,USA,SCHEX,N30395973,W094085550,KIAH,K4,K4,  
0,USA,SHAAK,N29580364,W095342399,KIAH,K4,K4,  
0,USA,SHIVV,N29533144,W095222190,KIAH,K4,K4,  
0,USA,SILLS,N29583701,W094490817,KIAH,K4,K4,  
0,USA,SKALE,N29182851,W094034830,KIAH,K4,K ,  
0,USA,SKLER,N30053356,W095133725,KIAH,K4,K4,  
0,USA,SKNRD,N30165822,W094413129,KIAH,K4,K4,  
0,USA,SMOCR,N29533049,W095170142,KIAH,K4,K4,  
0,USA,SNYDE,N30250090,W089152191,KIAH,K4,K7,  
0,USA,SOFFT,N30040516,W094365399,KIAH,K4,K4,  
0,USA,SOOPR,N30002543,W095100931,KIAH,K4,K4,  
0,USA,SOROY,N29593645,W095165204,KIAH,K4,K4,  
0,USA,SOULL,N29304510,W094344709,KIAH,K4,K4,  
0,USA,SSAMI,N30390313,W096423459,KIAH,K4,K4,  
0,USA,SSTAX,N30424112,W096004185,KIAH,K4,K4,  
0,USA,STOCK,N30523202,W097553924,KIAH,K4,K4,  
0,USA,SUUNR,N30213927,W096020734,KIAH,K4,K4,  
0,USA,SYYKO,N29573646,W094514163,KIAH,K4,K4,  
0,USA,TABRR,N30134178,W094412414,KIAH,K4,K4,  
0,USA,TEJAS,N29411226,W095541095,KIAH,K4,K4,  
0,USA,TEXXN,N29533307,W095320903,KIAH,K4,K4,  
0,USA,TICOY,N29420124,W095352844,KIAH,K4,K4,  
0,USA,TOPEZ,N29372054,W091273786,KIAH,K4,K4,  
0,USA,TRANN,N29583820,W094545635,KIAH,K4,K4,  
0,USA,TTAPS,N29531883,W095142051,KIAH,K4,K4,  
0,USA,TTORO,N30081710,W095571219,KIAH,K4,K4,  
0,USA,TURNR,N30380016,W094095312,KIAH,K4,K4,  
0,USA,URANG,N29583409,W095513962,KIAH,K4,K4,  
0,USA,VANNN,N29593399,W094490960,KIAH,K4,K4,  
0,USA,VETTE,N30084491,W095272980,KIAH,K4,K4,  
0,USA,VZEEE,N30090505,W094372615,KIAH,K4,K4,  
0,USA,WDLNS,N29520691,W095534404,KIAH,K4,K4,  
0,USA,WINEO,N29393871,W095092215,KIAH,K4,K4,  
0,USA,WUUDZ,N30341326,W096083697,KIAH,K4,K4,  
0,USA,YEEHA,N28335307,W097370805,KIAH,K4,K4,  
0,USA,ZAPPO,N30002340,W094490834,KIAH,K4,K4,  
0,USA,ZOEEE,N30053256,W095172516,KIAH,K4,K4,  
0,USA,FOVLO,N41124794,W103481637,KIBM,K3,K3,  
0,USA,GAMAC,N41095393,W103334308,KIBM,K3,K3,  
0,USA,HIMAV,N41142743,W103564064,KIBM,K3,K3,  
0,USA,INGIU,N41075495,W103235207,KIBM,K3,K3,  
0,USA,LAGOZ,N41144090,W103212825,KIBM,K3,K3,  
0,USA,YOGFY,N41115845,W103440685,KIBM,K3,K3,  
0,USA,FAHHO,N40404884,W095030496,KICL,K3,K3,  
0,USA,JOGOL,N40323967,W095075520,KICL,K3,K3,  
0,USA,TICTO,N40380793,W095044058,KICL,K3,K3,  
0,USA,UKATE,N40484439,W094582152,KICL,K3,K3,  
0,USA,ZESSA,N40541236,W094550529,KICL,K3,K3,  
0,USA,AGUFY,N43144565,W099384263,KICR,K3,K3,  
0,USA,BIMAC,N43281379,W100065133,KICR,K3,K3,  
0,USA,CHEKK,N43272852,W099560546,KICR,K3,K3,  
0,USA,DAFHY,N43314643,W100020052,KICR,K3,K3,  
0,USA,NOCHE,N43185436,W099442152,KICR,K3,K3,  
0,USA,SKAMP,N43252061,W099530984,KICR,K3,K3,  
0,USA,YELUV,N43351886,W099570915,KICR,K3,K3,  
0,USA,ZELIK,N43205285,W099470327,KICR,K3,K3,  
0,USA,ACESI,N37253784,W097250563,KICT,K3,K3,  
0,USA,ACUBO,N37500822,W097211425,KICT,K3,K3,  
0,USA,AKAYA,N37543060,W097273923,KICT,K3,K3,  
0,USA,BACAY,N37294424,W097383596,KICT,K3,K3,  
0,USA,BADAC,N37313751,W097120175,KICT,K3,K3,  
0,USA,BAYCO,N37442460,W097235215,KICT,K3,K3,  
0,USA,BBRIK,N37223966,W097244458,KICT,K3,K3,  
0,USA,BEBAC,N37480444,W097140755,KICT,K3,K3,  
0,USA,CADAC,N37521157,W097282134,KICT,K3,K3,  
0,USA,CEPGA,N37492051,W097333629,KICT,K3,K3,  
0,USA,CFBSQ,N37500851,W097201577,KICT,K3,K3,  
0,USA,CFBTF,N37293469,W097303928,KICT,K3,K3,  
0,USA,CFBTT,N37500299,W097211685,KICT,K3,K3,  
0,USA,CHITO,N37333349,W097285021,KICT,K3,K3,  
0,USA,CUMUM,N37493610,W097334767,KICT,K3,K3,  
0,USA,CUTIK,N37274147,W097313074,KICT,K3,K3,  
