continue number,area code,airport name,ICAO identifier,ICAO code,ICAO code
0,USA,FLYING M                      ,CA03,K2,  
0,USA,FLYING N RANCH                ,CA04,K2,  
0,USA,MACHADO DUSTERS               ,CA05,K2,  
0,USA,BATES FLD                     ,CA06,K2,  
0,USA,SCHEIDEL RANCH                ,CA07,K2,  
0,USA,ROUND MOUNTAIN RANCH          ,CA09,K2,  
0,USA,BODAD                         ,CA11,K2,  
0,USA,REEDLEY COLLEGE               ,CA13,K2,  
0,USA,SUNRISE DUSTERS               ,CA18,K2,  
0,USA,CAMANCHE SKYPARK              ,CA19,K2,  
0,USA,EAGLE'S NEST                  ,CA20,K2,  
0,USA,LIMBERLOST RANCH              ,CA21,K2,  
0,USA,LAUPPES STRIP                 ,CA22,K2,  
0,USA,SAN JOAQUIN                   ,CA32,K2,  
0,USA,ALA DOBLE                     ,CA34,K2,  
0,USA,SAN RAFAEL                    ,CA35,K2,  
0,USA,TOTEM POLE RANCH              ,CA38,K2,  
0,USA,BELOS CAVALOS                 ,CA39,K2,  
0,USA,CENTRAL VALLEY AVIATION INC   ,CA40,K2,  
0,USA,QUINN                         ,CA41,K2,  
0,USA,MC CONVILLE AIRSTRIP          ,CA42,K2,  
0,USA,SEQUOIA RANCH                 ,CA44,K2,  
0,USA,JONES FARMS                   ,CA49,K2,  
0,USA,THE SEA RANCH                 ,CA51,K2,  
0,USA,TEWS FLD                      ,CA53,K2,  
0,USA,BLAKE SKY PARK                ,CA57,K2,  
0,USA,DEER CREEK RANCH              ,CA60,K2,  
0,USA,MC MILLAN                     ,CA62,K2,  
0,USA,MONTEREY BAY ACADEMY          ,CA66,K2,  
0,USA,VALLEY CROP DUSTERS INC       ,CA67,K2,  
0,USA,AVENAL                        ,CA69,K2,  
0,USA,SUN HILL RANCH                ,CA70,K2,  
0,USA,VANDERFORD RANCH COMPANY      ,CA73,K2,  
0,USA,SKYDIVE CALIFORNIA            ,CA74,K2,  
0,USA,FLYING T RANCH                ,CA76,K2,  
0,USA,TORREY PINES                  ,CA84,K2,  
0,USA,SAN ARDO FLD                  ,CA88,K2,  
0,USA,SKYLARK                       ,CA89,K2,  
0,USA,CADIZ AIRSTRIP                ,CA90,K2,  
0,USA,PARADISE SKYPARK              ,CA92,K2,  
0,USA,CHRISTY AIRSTRIP              ,CA97,K2,  
0,USA,LOWE AIRSTRIP                 ,CD01,K2,  
0,USA,SKYOTE                        ,CD02,K2,  
0,USA,TINNES                        ,CD03,K2,  
0,USA,YODER AIRSTRIP                ,CD09,K2,  
0,USA,CHAPMAN FLD                   ,CD10,K2,  
0,USA,MORRIS                        ,CD13,K2,  
0,USA,J & S                         ,CD14,K2,  
0,USA,SCHANTZ AIRSTRIP              ,CD15,K2,  
0,USA,SPRAGUE                       ,CD20,K2,  
0,USA,AERO BEAR FLD                 ,CD23,K2,  
0,USA,TALL TIMBER                   ,CD28,K2,  
0,USA,CASTLE LAKES                  ,CD32,K2,  
0,USA,POND'S FLD                    ,CD39,K2,  
0,USA,FLYIN' B RANCH                ,CD45,K2,  
0,USA,CUCHARA RANCH                 ,CD48,K2,  
0,USA,MORNING SHADOWS RANCH         ,CD69,K2,  
0,USA,MONTEMADEIRA II               ,CD97,K2,  
0,USA,LUCKY L RANCH                 ,CD99,K2,  
0,USA,EAGLE FLD                     ,CL01,K2,  
0,USA,SKY WAY ESTATES               ,CL04,K2,  
0,USA,BRIAN RANCH                   ,CL13,K2,  
0,USA,JONES/AG-VIATION              ,CL23,K2,  
0,USA,KINDSVATER RANCH              ,CL24,K2,  
0,USA,7R RANCH                      ,CL25,K2,  
0,USA,CAMINO AIRSTRIP               ,CL29,K2,  
0,USA,PAUMA VALLEY AIR PARK         ,CL33,K2,  
0,USA,WARNER SPRINGS                ,CL35,K2,  
0,USA,QUAIL LAKE SKY PARK           ,CL46,K2,  
0,USA,RANCHAERO                     ,CL56,K2,  
0,USA,SKYOTEE RANCH                 ,CL74,K2,  
0,USA,BONNY DOON                    ,CL77,K2,  
0,USA,AHLEM FARMS                   ,CL84,K2,  
0,USA,WILLIAMS                      ,CN12,K2,  
0,USA,BORGES - CLARKSBURG           ,CN13,K2,  
0,USA,VINEYARD OAKS FARM            ,CN15,K2,  
0,USA,LAS SERPIENTES                ,CN19,K2,  
0,USA,MERCEY HOT SPRINGS            ,CN22,K2,  
0,USA,HARVARD                       ,CN23,K2,  
0,USA,J-B                           ,CN29,K2,  
0,USA,KELSO VALLEY                  ,CN37,K2,  
0,USA,FLYING B RANCH                ,CN38,K2,  
0,USA,DOUBLE CREEK AIRPARK          ,CN42,K2,  
0,USA,FLYING BULL                   ,CN44,K2,  
0,USA,EXETER                        ,CN63,K2,  
0,USA,DESERT CENTER                 ,CN64,K2,  
0,USA,HEARST SAN SIMEON AIRSTRIP    ,CN66,K2,  
0,USA,HERITAGE FLD                  ,CN95,K2,  
0,USA,WALTER'S CAMP                 ,CN98,K2,  
0,USA,DEL MAR FARMS                 ,CN99,K2,  
0,USA,FLAGLER AERIAL SPRAYING INC   ,CO00,K2,  
0,USA,HARRINGTON RANCH              ,CO02,K2,  
0,USA,ASPEN                         ,CO03,K2,  
0,USA,WIRTH FLD                     ,CO06,K2,  
0,USA,ATHANASIOU VALLEY             ,CO07,K2,  
0,USA,HELLING                       ,CO08,K2,  
0,USA,YOUTSEY                       ,CO09,K2,  
0,USA,LAKE MEREDITH                 ,CO1 ,K2,  
0,USA,LEMONS PRIVATE STRIP          ,CO10,K2,  
0,USA,GRANITE MOUNTAIN LODGE        ,CO11,K2,  
0,USA,VAN AIRE                      ,CO12,K2,  
0,USA,ALAMOSA OUTPOST               ,CO14,K2,  
0,USA,KELLY AIR PARK                ,CO15,K2,  
0,USA,SKY HAVEN                     ,CO17,K2,  
0,USA,CHAPARRAL                     ,CO18,K2,  
0,USA,FLYING W RANCH                ,CO20,K2,  
0,USA,HILDEBRANDT                   ,CO22,K2,  
0,USA,ASHLAWN                       ,CO23,K2,  
0,USA,METROGRO FARM                 ,CO25,K2,  
0,USA,KUTCHER-LAKEVIEW              ,CO26,K2,  
0,USA,TANNER FLD                    ,CO27,K2,  
0,USA,JUNIPER HILLS                 ,CO29,K2,  
0,USA,RIA                           ,CO33,K2,  
0,USA,COMANCHE AIRFIELD LLC         ,CO38,K2,  
0,USA,FLYING G AIR RANCH            ,CO39,K2,  
0,USA,COLORADO SPRINGS EAST         ,CO4 ,K2,  
0,USA,CAMPBELLS                     ,CO41,K2,  
0,USA,CIRCLE 8 RANCH                ,CO42,K2,  
0,USA,PINYON                        ,CO43,K2,  
0,USA,GOLDYS FLD                    ,CO47,K2,  
0,USA,CROP AIR                      ,CO48,K2,  
0,USA,GREENHORN STRIP               ,CO49,K2,  
0,USA,MARSHDALE                     ,CO52,K2,  
0,USA,YANKEE FLD                    ,CO53,K2,  
0,USA,G W FLANDERS RANCH STRIP      ,CO54,K2,  
0,USA,CHRISTMAN FLD                 ,CO55,K2,  
0,USA,JJS                           ,CO56,K2,  
0,USA,WINGS N THINGS AIRPARK & MUSEU,CO58,K2,  
0,USA,HAY FEVER FARM                ,CO59,K2,  
0,USA,HORSESHOE LANDINGS            ,CO60,K2,  
0,USA,GOLDEN FLD (YELLOW HAT)       ,CO61,K2,  
0,USA,GEARY RANCH                   ,CO65,K2,  
0,USA,AJC                           ,CO66,K2,  
0,USA,BIG VIEW                      ,CO67,K2,  
0,USA,BIGFOOT TURF                  ,CO70,K2,  
0,USA,AIR-SPRAYERS NR 2             ,CO73,K2,  
0,USA,EDEN RANCH                    ,CO76,K2,  
0,USA,FOWLER                        ,CO80,K2,  
0,USA,FOUGHT'N'WON                  ,CO81,K2,  
0,USA,LAND                          ,CO82,K2,  
0,USA,GREEN ACRES                   ,CO83,K2,  
0,USA,IDLERS FLD                    ,CO84,K2,  
0,USA,BARBER FLD                    ,CO89,K2,  
0,USA,USAF ACADEMY BULLSEYE AUX AIRF,CO90,K2,  
0,USA,TRINCHERA RANCH AIRSTRIP      ,CO92,K2,  
0,USA,PERRY PARK                    ,CO93,K2,  
0,USA,TRUE GRIT SOUTH               ,CO95,K2,  
0,USA,REED HOLLOW RANCH             ,CO96,K2,  
0,USA,COMANCHE SPRINGS RANCH        ,CO97,K2,  
0,USA,WHELAN FARMS                  ,CT01,K6,  
0,USA,SKIS LANDING AREA             ,CT07,K6,  
0,USA,HECKLER FLD                   ,CT09,K6,  
0,USA,DEVILS HOPYARD FLD            ,CT11,K6,  
0,USA,YANKEE AIRSTRIP               ,CT13,K6,  
0,USA,BANCROFT                      ,CT14,K6,  
0,USA,WYSOCKI FLD                   ,CT15,K6,  
0,USA,FETSKE                        ,CT16,K6,  
0,USA,LAURIE FLD                    ,CT19,K6,  
0,USA,RANKL FLD                     ,CT20,K6,  
0,USA,NORTH CANAAN AVIATION FACILITI,CT24,K6,  
0,USA,GALLUP FARM                   ,CT32,K6,  
0,USA,GAGER FLD                     ,CT36,K6,  
0,USA,MAPLEWOOD FARM                ,CT39,K6,  
0,USA,WINGS AGO AIRSTRIP            ,CT42,K6,  
0,USA,SPRUCE                        ,CT43,K6,  
0,USA,WYCHWOOD FLD                  ,CT48,K6,  
0,USA,FLYING RIDGE AIRSTRIP         ,CT52,K6,  
0,USA,GOOD HILL FARM                ,CT59,K6,  
0,USA,CAMBROWN                      ,CT66,K6,  
0,USA,WESTFORD AIRSTRIP             ,CT74,K6,  
0,USA,LORD CREEK                    ,CT78,K6,  
0,USA,STONINGTON AIRPARK            ,CT80,K6,  
0,USA,ROBERTS FARM                  ,CT85,K6,  
0,USA,BOOTLEGGER'S                  ,CT87,K6,  
0,USA,GREEN ACRES                   ,CT96,K6,  
0,USA,COW CREEK                     ,CW0 ,K1,  
0,USA,NORMAN COUNTY ADA/TWIN VALLEY ,D00 ,K3,  
0,USA,OSAGE MUNI                    ,D02 ,K3,  
0,USA,KULM MUNI                     ,D03 ,K3,  
0,USA,GARRISON MUNI                 ,D05 ,K3,  
0,USA,MINTO MUNI                    ,D06 ,K3,  
0,USA,FAITH MUNI                    ,D07 ,K3,  
0,USA,BOTTINEAU MUNI                ,D09 ,K3,  
0,USA,OJIBWA AIRPARK                ,D11 ,K5,  
0,USA,FERTILE MUNI                  ,D14 ,K3,  
0,USA,LAKE ISABELLA - CAL BREWER MEM,D15 ,K5,  
0,USA,WESTWINDS                     ,D17 ,K2,  
0,USA,YALE                          ,D20 ,K5,  
0,USA,YACHT HAVEN                   ,D22 ,K5,  
0,USA,ARCADE TRI-COUNTY             ,D23 ,K6,  
0,USA,FESSENDEN-STREIBEL MUNI       ,D24 ,K3,  
0,USA,MANITOWISH WATERS             ,D25 ,K5,  
0,USA,TANGLEFOOT                    ,D28 ,K1,  
0,USA,DRAYTON MUNI                  ,D29 ,K3,  
0,USA,LEEDS MUNI                    ,D31 ,K3,  
0,USA,STARBUCK MUNI                 ,D32 ,K3,  
0,USA,WARREN MUNI                   ,D37 ,K3,  
0,USA,SAUK CENTRE MUNI              ,D39 ,K3,  
0,USA,STEPHEN MUNI                  ,D41 ,K3,  
0,USA,SPRINGFIELD MUNI              ,D42 ,K3,  
0,USA,COUGAR RANCH                  ,D47 ,K1,  
0,USA,COLUMBUS MUNI                 ,D49 ,K3,  
0,USA,CROSBY MUNI                   ,D50 ,K3,  
0,USA,CLARENCE AERODROME            ,D51 ,K6,  
0,USA,GENESEO                       ,D52 ,K6,  
0,USA,WEST FARGO MUNI               ,D54 ,K3,  
0,USA,ROBERTSON FLD                 ,D55 ,K3,  
0,USA,MAYVILLE MUNI                 ,D56 ,K3,  
0,USA,GLEN ULLIN RGNL               ,D57 ,K3,  
0,USA,TIMBER LAKE MUNI              ,D58 ,K3,  
0,USA,GOWANDA                       ,D59 ,K6,  
0,USA,TIOGA MUNI                    ,D60 ,K3,  
0,USA,TOWNER MUNI                   ,D61 ,K3,  
0,USA,DINSMORE                      ,D63 ,K2,  
0,USA,WESTHOPE MUNI                 ,D64 ,K3,  
0,USA,CORSICA MUNI                  ,D65 ,K3,  
0,USA,ROGERSBURG                    ,D69 ,K1,  
0,USA,CY NUNNALLY MEML              ,D73 ,K7,  
0,USA,CHORMAN                       ,D74 ,K6,  
0,USA,DART                          ,D79 ,K6,  
0,USA,RED LAKE FALLS MUNI           ,D81 ,K3,  
0,USA,OVID                          ,D82 ,K6,  
0,USA,BOONVILLE                     ,D83 ,K2,  
0,USA,SEQUOIA FLD                   ,D86 ,K2,  
0,USA,PRATT'S EASTERN DIVIDE        ,D88 ,K6,  
0,USA,MANCELONA MUNI                ,D90 ,K5,  
0,USA,SPENCERPORT AIRPARK           ,D91 ,K6,  
0,USA,DUPONT-LAPEER                 ,D95 ,K5,  
0,USA,ROMEO STATE                   ,D98 ,K5,  
0,USA,DOYLE'S                       ,DE00,K6,  
0,USA,JOHNSONS                      ,DE09,K6,  
0,USA,HUEY                          ,DE14,K6,  
0,USA,PEVEY                         ,DE15,K6,  
0,USA,SUGAR HILL                    ,DE17,K6,  
0,USA,SPIRIT AIRPARK                ,DE20,K6,  
0,USA,WEST PVT                      ,DE21,K6,  
0,USA,OCKEL FARMS                   ,DE23,K6,  
0,USA,EAGLE CREST-HUDSON            ,DE25,K6,  
0,USA,SCOTTY'S PLACE                ,DE29,K6,  
0,USA,BELFAIR                       ,DE32,K6,  
0,USA,TOWNSEND A                    ,DE34,K6,  
0,USA,ROY HURD MEML                 ,E01 ,K4,  
0,USA,TIMBERON                      ,E02 ,K2,  
0,USA,HATCH MUNI                    ,E05 ,K2,  
0,USA,LEA COUNTY/ZIP FRANKLIN MEML  ,E06 ,K2,  
0,USA,ANDREWS COUNTY                ,E11 ,K4,  
0,USA,CRANE COUNTY                  ,E13 ,K4,  
0,USA,OHKAY OWINGEH                 ,E14 ,K2,  
0,USA,SAN MARTIN                    ,E16 ,K2,  
0,USA,GRUVER MUNI                   ,E19 ,K4,  
0,USA,WHITERIVER                    ,E24 ,K2,  
0,USA,WICKENBURG MUNI               ,E25 ,K2,  
0,USA,LEA COUNTY/JAL                ,E26 ,K2,  
0,USA,BRUCE FLD                     ,E30 ,K4,  
0,USA,LINDRITH AIRPARK              ,E32 ,K2,  
0,USA,SMILEY JOHNSON MUNI/BASS FLD  ,E34 ,K4,  
0,USA,FABENS                        ,E35 ,K4,  
0,USA,GEORGETOWN                    ,E36 ,K2,  
0,USA,FLYING J RANCH                ,E37 ,K2,  
0,USA,ALPINE-CASPARIS MUNI          ,E38 ,K4,  
0,USA,WILSON'S                      ,E40 ,K7,  
0,USA,REAGAN COUNTY                 ,E41 ,K4,  
0,USA,MAJOR SAMUEL B CORNELIUS FLD  ,E42 ,K4,  
0,USA,PINE MOUNTAIN LAKE            ,E45 ,K2,  
0,USA,UPTON COUNTY                  ,E48 ,K4,  
0,USA,BAGDAD                        ,E51 ,K2,  
0,USA,OLDHAM COUNTY                 ,E52 ,K4,  
0,USA,ENGLER FLD                    ,E53 ,K5,  
0,USA,OCEAN RIDGE                   ,E55 ,K2,  
0,USA,DENVER CITY                   ,E57 ,K4,  
0,USA,BIRD DOG AIRFIELD             ,E58 ,K4,  
0,USA,ELOY MUNI                     ,E60 ,K2,  
0,USA,CONCHAS LAKE                  ,E61 ,K2,  
0,USA,GILA BEND MUNI                ,E63 ,K2,  
0,USA,KEARNY                        ,E67 ,K2,  
0,USA,ESTRELLA SAILPORT             ,E68 ,K2,  
0,USA,HUBER AIRPARK CIVIC CLUB LLC  ,E70 ,K4,  
0,USA,SAN MANUEL                    ,E77 ,K2,  
0,USA,SELLS                         ,E78 ,K2,  
0,USA,SIERRA SKY PARK               ,E79 ,K2,  
0,USA,SUPERIOR MUNI                 ,E81 ,K2,  
0,USA,DENIO JUNCTION                ,E85 ,K2,  
0,USA,CONCHAS LAKE                  ,E89 ,K2,  
0,USA,CHINLE MUNI                   ,E91 ,K2,  
0,USA,ESTANCIA MUNI                 ,E92 ,K2,  
0,USA,GLENWOOD                      ,E94 ,K2,  
0,USA,BENSON MUNI                   ,E95 ,K2,  
0,USA,MID VALLEY AIRPARK            ,E98 ,K2,  
0,USA,JONES FLD                     ,F00 ,K4,  
0,USA,QUANAH MUNI                   ,F01 ,K4,  
0,USA,WILBARGER COUNTY              ,F05 ,K4,  
0,USA,MARIAN AIRPARK                ,F06 ,K4,  
0,USA,EUFAULA MUNI                  ,F08 ,K4,  
0,USA,OLUSTEE MUNI                  ,F09 ,K4,  
0,USA,HENRYETTA MUNI                ,F10 ,K4,  
0,USA,SHELL CREEK AIRPARK           ,F13 ,K7,  
0,USA,WICHITA VALLEY                ,F14 ,K4,  
0,USA,HALIFAX RIVER                 ,F15 ,K7,  
0,USA,CENTER MUNI                   ,F17 ,K4,  
0,USA,MEMPHIS MUNI                  ,F21 ,K4,  
0,USA,PERRY MUNI                    ,F22 ,K4,  
0,USA,RANGER MUNI                   ,F23 ,K4,  
0,USA,SULPHUR MUNI                  ,F30 ,K4,  
0,USA,LAKE TEXOMA STATE PARK        ,F31 ,K4,  
0,USA,HEALDTON MUNI                 ,F32 ,K4,  
0,USA,FIREBAUGH                     ,F34 ,K2,  
0,USA,POSSUM KINGDOM                ,F35 ,K4,  
0,USA,CORDELL MUNI                  ,F36 ,K4,  
0,USA,CARRIZOZO MUNI                ,F37 ,K2,  
0,USA,ENNIS MUNI                    ,F41 ,K4,  
0,USA,EL DORADO DOWNTOWN-STEVENS FLD,F43 ,K4,  
0,USA,ATHENS MUNI                   ,F44 ,K4,  
0,USA,NORTH PALM BEACH COUNTY GENERA,F45 ,K7,  
0,USA,RALPH M HALL/ROCKWALL MUNI    ,F46 ,K4,  
0,USA,ST GEORGE ISLAND              ,F47 ,K7,  
0,USA,CITY OF SLATON/LARRY T NEAL ME,F49 ,K4,  
0,USA,WINNSBORO MUNI                ,F51 ,K4,  
0,USA,FRANKLIN COUNTY               ,F53 ,K4,  
0,USA,ARLEDGE FLD                   ,F56 ,K4,  
0,USA,JACK BROWNS                   ,F57 ,K7,  
0,USA,HAYFORK                       ,F62 ,K2,  
0,USA,ANADARKO MUNI                 ,F68 ,K4,  
0,USA,AIR PARK-DALLAS               ,F69 ,K4,  
0,USA,FRENCH VALLEY                 ,F70 ,K2,  
0,USA,FRANKLIN FLD                  ,F72 ,K2,  
0,USA,HARRISON FLD OF KNOX CITY     ,F75 ,K4,  
0,USA,HORSESHOE BEND                ,F78 ,K4,  
0,USA,OKEMAH MUNI                   ,F81 ,K4,  
0,USA,LUBBOCK EXEC AIRPARK          ,F82 ,K4,  
0,USA,COCHRAN COUNTY                ,F85 ,K4,  
0,USA,CALDWELL PARISH               ,F86 ,K4,  
0,USA,UNION PARISH                  ,F87 ,K4,  
0,USA,JONESBORO                     ,F88 ,K4,  
0,USA,WINNSBORO MUNI                ,F89 ,K4,  
0,USA,KINGFISHER                    ,F92 ,K4,  
0,USA,CALHOUN COUNTY                ,F95 ,K7,  
0,USA,SEAGRAVES                     ,F97 ,K4,  
0,USA,YOAKUM COUNTY                 ,F98 ,K4,  
0,USA,HOLDENVILLE MUNI              ,F99 ,K4,  
0,USA,COUNTER TERRORISM ADVANCED TRA,FA02,K7,  
0,USA,HOLIDAY ISLE                  ,FA05,K7,  
0,USA,ORLAMPA INC                   ,FA08,K7,  
0,USA,RELUCTANT GREMLIN             ,FA09,K7,  
0,USA,TAVARES                       ,FA1 ,K7,  
0,USA,BIRD FLD                      ,FA11,K7,  
0,USA,TREASURE LAGOON               ,FA13,K7,  
0,USA,KISSIMMEE                     ,FA17,K7,  
0,USA,DEVILS GARDEN STRIP           ,FA18,K7,  
0,USA,HORSESHOE ACRES AIRPARK       ,FA24,K7,  
0,USA,BLACK CREEK PASS              ,FA25,K7,  
0,USA,DOGWOOD FARM                  ,FA26,K7,  
0,USA,LUMAR FLD                     ,FA29,K7,  
0,USA,REDTAIL AIRSTRIP              ,FA30,K7,  
0,USA,LINDBERGH'S LANDING           ,FA35,K7,  
0,USA,WHITE FARMS                   ,FA36,K7,  
0,USA,WING SOUTH AIRPARK            ,FA37,K7,  
0,USA,WOODS AND LAKES AIRPARK       ,FA38,K7,  
0,USA,HIDDEN LAKE                   ,FA40,K7,  
0,USA,SHEETS                        ,FA42,K7,  
0,USA,DOG ISLAND                    ,FA43,K7,  
0,USA,WILLIS                        ,FA44,K7,  
0,USA,SHADY INTL                    ,FA49,K7,  
0,USA,WINGS-N-WHEELS                ,FA50,K7,  
0,USA,SKY MANOR AIRPARK             ,FA51,K7,  
0,USA,CORAL CREEK                   ,FA54,K7,  
0,USA,GARNER FLD                    ,FA55,K7,  
0,USA,VINCE'S CONDOMINIUM ASSOCIATIO,FA60,K7,  
0,USA,SANTA FE RIVER RANCH          ,FA62,K7,  
0,USA,DUDA AIRSTRIP                 ,FA69,K7,  
0,USA,CEDARS AIRFIELD               ,FA71,K7,  
0,USA,OAK HARBOR                    ,FA73,K7,  
0,USA,ROMOR RANCH                   ,FA74,K7,  
0,USA,ROBINESTTE                    ,FA78,K7,  
0,USA,LOST HORN RANCH               ,FA80,K7,  
0,USA,TAVERNAERO PARK               ,FA81,K7,  
0,USA,ORLANDO NORTH AIRPARK         ,FA83,K7,  
0,USA,LAKE TARPON                   ,FA84,K7,  
0,USA,EARLY BIRD                    ,FA86,K7,  
0,USA,PITTMAN OAKS                  ,FA88,K7,  
0,USA,DJ FARM                       ,FA93,K7,  
0,USA,ONEALS                        ,FA94,K7,  
0,USA,FANTASY FLD AIRSTRIP          ,FA99,K1,  
0,USA,PATCH O BLUE                  ,FD02,K7,  
0,USA,FIVE OAKS ESTATE              ,FD03,K7,  
0,USA,LEEWARD AIR RANCH             ,FD04,K7,  
0,USA,ANTIQUERS AERODROME           ,FD08,K7,  
0,USA,RLM FARMS                     ,FD09,K7,  
0,USA,JUBILEE ACRES                 ,FD10,K7,  
0,USA,TOHO                          ,FD12,K7,  
0,USA,PANIOLA AIR RANCH             ,FD14,K7,  
0,USA,TAILWINDS                     ,FD15,K7,  
0,USA,FLYING C FARM                 ,FD16,K7,  
0,USA,SUNDANCE FARMS                ,FD20,K7,  
0,USA,MOON LANDING                  ,FD21,K7,  
0,USA,MELROSE LANDING               ,FD22,K7,  
0,USA,SOUTHERN FRUIT GROVES         ,FD24,K7,  
0,USA,FLY IN RANCHES                ,FD25,K7,  
0,USA,KIRKLAND                      ,FD26,K7,  
0,USA,CUYLER FLD                    ,FD27,K7,  
0,USA,FLYING DUTCHMAN RANCH         ,FD29,K7,  
0,USA,SOUTHEASTERN                  ,FD30,K7,  
0,USA,BRADLEY                       ,FD31,K7,  
0,USA,GREEN SWAMP AERODROME         ,FD33,K7,  
0,USA,REDHEAD                       ,FD35,K7,  
0,USA,GENTRY                        ,FD37,K7,  
0,USA,WELLINGTON AERO CLUB          ,FD38,K7,  
0,USA,FLYING COW AIR RANCH          ,FD39,K7,  
0,USA,COOKSEY BROTHERS              ,FD42,K7,  
0,USA,SUMMER LAKES                  ,FD43,K7,  
0,USA,EAGLES NEST AERODROME         ,FD44,K7,  
0,USA,GODDARD SEADROME              ,FD46,K7,  
0,USA,DEEP FOREST                   ,FD48,K7,  
0,USA,MONTGOMERY'S FLYING M RANCH   ,FD49,K7,  
0,USA,THE TRAILS                    ,FD50,K7,  
0,USA,SUMMERLAND KEY COVE           ,FD51,K7,  
0,USA,CUB HAVEN                     ,FD53,K7,  
0,USA,RUTTEN AIRSTRIP               ,FD55,K7,  
0,USA,BAGGETT                       ,FD57,K7,  
0,USA,FIELD OF DREAMS               ,FD59,K7,  
0,USA,RED BARN ACRES                ,FD61,K7,  
0,USA,SQUIRES AVIATION RANCH        ,FD63,K7,  
